FECHA_CORTE,ANIO,MES,ID_CLASE,CLASE,ID_CATEGORIA,CATEGORIA,DEPARTAMENTO,ID_UBIGEO,NUMERO_ESTABLECIMIENTOS,NUMERO_HABITACIONES,NUMERO_PLAZAS_CAMA,PORCENTAJE_TNOH,PORCENTAJE_TNOC,PROMEDIO_PERMANENCIA,PROMEDIO_PERMANENCIA_NAC,PROMEDIO_PERMANENCIA_EXT,TOTAL_ARRIBOS,TOTAL_ARRIBOS_NAC,TOTAL_ARRIBOS_EXT,TOTAL_PERNOCT,TOTAL_PERNOCT_NAC,TOTAL_PERNOCT_EXT,TOTAL_EMPLEO,ARCHIVO_ORIGEN,FECHA,TASA_OCUPABILIDAD_HOTELERA,TASA_OCUPABILIDAD_HOTELERA_FUTURA,MES_SIN,MES_COS,TASA_LAG_1,TASA_LAG_2,TASA_LAG_3,ARRIBOS_LAG_1,PERNOCT_LAG_1,EMPLEO_LAG_1,TASA_MEDIA_MOVIL_3,ES_COVID_2020,TENDENCIA_MESES
,2022,12,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,934,13140,20742,14.03,11.4,1.23,1.23,1.25,60011,59098,913,76557,75124,1433,2076,Indicadores_ocupabilidad_2022.csv,2022-12-01,14.03,11.85,-2.4492935982947064e-16,1.0,15.29,19.72,17.14,64284.0,83401.0,2063.0,17.383333333333333,0,44
,2023,1,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,987,13408,21274,11.85,9.57,1.33,1.33,1.31,51723,51128,595,70609,69574,1035,2112,Indicadores_ocupabilidad_2023.csv,2023-01-01,11.85,16.85,0.49999999999999994,0.8660254037844387,14.03,15.29,19.72,60011.0,76557.0,2076.0,16.346666666666668,0,45
,2023,2,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1000,13511,21472,16.85,14.45,1.46,1.46,1.45,67118,65782,1336,98024,95798,2226,2530,Indicadores_ocupabilidad_2023.csv,2023-02-01,16.85,12.9,0.8660254037844386,0.5000000000000001,11.85,14.03,15.29,51723.0,70609.0,2112.0,13.723333333333334,0,46
,2023,3,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1005,13585,21612,12.9,10.74,1.69,1.69,1.88,51356,50745,611,76981,75801,1180,2548,Indicadores_ocupabilidad_2023.csv,2023-03-01,12.9,13.0,1.0,6.123233995736766e-17,16.85,11.85,14.03,67118.0,98024.0,2530.0,14.243333333333334,0,47
,2023,4,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1002,13481,21420,13.0,10.75,1.51,1.49,2.15,53706,52493,1213,76727,74164,2563,2512,Indicadores_ocupabilidad_2023.csv,2023-04-01,13.0,12.95,0.8660254037844387,-0.4999999999999998,12.9,16.85,11.85,51356.0,76981.0,2548.0,13.866666666666667,0,48
,2023,5,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1007,13609,21656,12.95,10.34,1.34,1.34,1.69,56936,56023,913,78711,76833,1878,2529,Indicadores_ocupabilidad_2023.csv,2023-05-01,12.95,14.77,0.49999999999999994,-0.8660254037844387,13.0,12.9,16.85,53706.0,76727.0,2512.0,14.25,0,49
,2023,6,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1006,13545,21620,14.77,12.25,1.31,1.31,1.29,64057,63169,888,86722,85189,1533,2538,Indicadores_ocupabilidad_2023.csv,2023-06-01,14.77,16.94,1.2246467991473532e-16,-1.0,12.95,13.0,12.9,56936.0,78711.0,2529.0,12.950000000000001,0,50
,2023,7,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1011,13550,21624,16.94,15.22,1.69,1.68,3.83,70250,68992,1258,109757,107082,2675,2135,Indicadores_ocupabilidad_2023.csv,2023-07-01,16.94,15.0,-0.4999999999999997,-0.8660254037844388,14.77,12.95,13.0,64057.0,86722.0,2538.0,13.573333333333332,0,51
,2023,8,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1010,13566,21642,15.0,12.99,1.54,1.53,2.24,63980,62720,1260,95834,93195,2639,2141,Indicadores_ocupabilidad_2023.csv,2023-08-01,15.0,13.3,-0.8660254037844384,-0.5000000000000004,16.94,14.77,12.95,70250.0,109757.0,2135.0,14.886666666666668,0,52
,2023,9,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1010,13621,21737,13.3,11.24,1.35,1.35,1.51,60752,59885,867,83026,81617,1409,2147,Indicadores_ocupabilidad_2023.csv,2023-09-01,13.3,13.02,-1.0,-1.8369701987210297e-16,15.0,16.94,14.77,63980.0,95834.0,2141.0,15.57,0,53
,2023,10,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1003,13537,21611,13.02,11.49,1.39,1.39,1.58,61764,61083,681,87055,85807,1248,2126,Indicadores_ocupabilidad_2023.csv,2023-10-01,13.02,12.98,-0.8660254037844386,0.5000000000000001,13.3,15.0,16.94,60752.0,83026.0,2147.0,15.080000000000004,0,54
,2023,11,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1002,13504,21599,12.98,10.59,1.36,1.36,1.42,58679,58111,568,79927,78868,1059,2128,Indicadores_ocupabilidad_2023.csv,2023-11-01,12.98,13.64,-0.5000000000000004,0.8660254037844384,13.02,13.3,15.0,61764.0,87055.0,2126.0,13.773333333333333,0,55
,2023,12,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,997,13437,21480,13.64,11.06,1.28,1.28,1.32,63441,62894,547,82705,81790,915,2509,Indicadores_ocupabilidad_2023.csv,2023-12-01,13.64,14.66,-2.4492935982947064e-16,1.0,12.98,13.02,13.3,58679.0,79927.0,2128.0,13.1,0,56
20260330,2024,1,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1080,14176,23008,14.66,10.77,1.26,1.26,1.75,65919,65159,760,85056,83630,1426,2204,Indicadores_ocupabilidad_2024.csv,2024-01-01,14.66,19.62,0.49999999999999994,0.8660254037844387,13.64,12.98,13.02,63441.0,82705.0,2509.0,13.213333333333333,0,57
20260330,2024,2,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1088,14313,23206,19.62,15.66,1.4,1.39,1.72,81543,80450,1093,112493,110506,1987,2183,Indicadores_ocupabilidad_2024.csv,2024-02-01,19.62,17.81,0.8660254037844386,0.5000000000000001,14.66,13.64,12.98,65919.0,85056.0,2204.0,13.76,0,58
20260330,2024,3,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1088,14216,22931,17.81,14.18,1.5,1.49,3.02,71490,70577,913,103056,101178,1878,2201,Indicadores_ocupabilidad_2024.csv,2024-03-01,17.81,16.3,1.0,6.123233995736766e-17,19.62,14.66,13.64,81543.0,112493.0,2183.0,15.973333333333334,0,59
20260330,2024,4,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1091,14223,22906,16.3,12.1,1.3,1.3,1.8,65675,64663,1012,86382,84512,1870,2218,Indicadores_ocupabilidad_2024.csv,2024-04-01,16.3,18.19,0.8660254037844387,-0.4999999999999998,17.81,19.62,14.66,71490.0,103056.0,2201.0,17.363333333333333,0,60
20260330,2024,5,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1092,14299,23039,18.19,13.86,1.26,1.26,1.49,79046,78020,1026,102696,100889,1807,2217,Indicadores_ocupabilidad_2024.csv,2024-05-01,18.19,15.63,0.49999999999999994,-0.8660254037844387,16.3,17.81,19.62,65675.0,86382.0,2218.0,17.91,0,61
20260330,2024,6,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1089,14284,23081,15.63,11.69,1.22,1.22,1.36,70755,69794,961,90104,88471,1633,2197,Indicadores_ocupabilidad_2024.csv,2024-06-01,15.63,17.69,1.2246467991473532e-16,-1.0,18.19,16.3,17.81,79046.0,102696.0,2217.0,17.433333333333334,0,62
20260330,2024,7,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1089,14382,23278,17.69,13.37,1.26,1.26,1.45,84387,82943,1444,110957,108472,2485,2193,Indicadores_ocupabilidad_2024.csv,2024-07-01,17.69,15.5,-0.4999999999999997,-0.8660254037844388,15.63,18.19,16.3,70755.0,90104.0,2197.0,16.706666666666667,0,63
20260330,2024,8,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1089,14383,23292,15.5,11.26,1.24,1.23,1.63,75554,74341,1213,98607,96579,2028,2159,Indicadores_ocupabilidad_2024.csv,2024-08-01,15.5,15.73,-0.8660254037844384,-0.5000000000000004,17.69,15.63,18.19,84387.0,110957.0,2193.0,17.17,0,64
20260330,2024,9,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1088,14344,23184,15.73,11.46,1.23,1.23,1.84,70522,69489,1033,91534,89238,2296,2191,Indicadores_ocupabilidad_2024.csv,2024-09-01,15.73,15.09,-1.0,-1.8369701987210297e-16,15.5,17.69,15.63,75554.0,98607.0,2159.0,16.273333333333337,0,65
20260330,2024,10,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1087,14392,23228,15.09,11.05,1.25,1.25,1.29,71016,70129,887,92898,91353,1545,2157,Indicadores_ocupabilidad_2024.csv,2024-10-01,15.09,12.14,-0.8660254037844386,0.5000000000000001,15.73,15.5,17.69,70522.0,91534.0,2191.0,16.30666666666667,0,66
20260330,2024,11,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CAJAMARCA,060000,1084,14219,22933,12.14,8.82,1.21,1.21,1.75,58472,57600,872,75421,73779,1642,2149,Indicadores_ocupabilidad_2024.csv,2024-11-01,12.14,10.66,-0.5000000000000004,0.8660254037844384,15.09,15.73,15.5,71016.0,92898.0,2157.0,15.44,0,67
,2019,4,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,287,4448,7985,43.25,41.49,1.04,1.03,1.22,171132,148952,22180,178302,152658,25644,1688,Indicadores_ocupabilidad_2019.csv,2019-04-01,43.25,37.39,0.8660254037844387,-0.4999999999999998,42.84,43.29,41.83,177673.0,184282.0,1558.0,42.653333333333336,0,0
,2019,5,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,287,4498,8085,37.39,34.53,1.06,1.04,1.2,152252,124004,28248,161287,129115,32172,1728,Indicadores_ocupabilidad_2019.csv,2019-05-01,37.39,41.22,0.49999999999999994,-0.8660254037844387,43.25,42.84,43.29,171132.0,178302.0,1688.0,43.126666666666665,0,1
,2019,6,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,286,4488,8065,41.22,39.08,1.07,1.04,1.21,161603,134800,26803,175469,140520,34949,1763,Indicadores_ocupabilidad_2019.csv,2019-06-01,41.22,37.64,1.2246467991473532e-16,-1.0,37.39,43.25,42.84,152252.0,161287.0,1728.0,41.160000000000004,0,2
,2019,7,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,286,4437,7972,37.64,35.99,1.04,1.03,1.12,151904,130712,21192,161506,134584,26922,1591,Indicadores_ocupabilidad_2019.csv,2019-07-01,37.64,38.23,-0.4999999999999997,-0.8660254037844388,41.22,37.39,43.25,161603.0,175469.0,1763.0,40.620000000000005,0,3
,2019,8,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,286,4413,7922,38.23,36.48,1.04,1.03,1.14,153370,133714,19656,162567,137695,24872,1615,Indicadores_ocupabilidad_2019.csv,2019-08-01,38.23,38.74,-0.8660254037844384,-0.5000000000000004,37.64,41.22,37.39,151904.0,161506.0,1591.0,38.75,0,4
,2019,9,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,286,4413,7912,38.74,37.6,1.04,1.04,1.15,154583,132013,22571,164093,136383,27710,1532,Indicadores_ocupabilidad_2019.csv,2019-09-01,38.74,39.96,-1.0,-1.8369701987210297e-16,38.23,37.64,41.22,153370.0,162567.0,1615.0,39.029999999999994,0,5
,2019,10,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,287,4483,8073,39.96,37.17,1.04,1.03,1.15,163571,138614,24957,173368,142340,31028,1564,Indicadores_ocupabilidad_2019.csv,2019-10-01,39.96,42.62,-0.8660254037844386,0.5000000000000001,38.74,38.23,37.64,154583.0,164093.0,1532.0,38.20333333333334,0,6
,2019,11,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,285,4441,7995,42.62,39.0,1.04,1.03,1.13,166135,140647,25487,173851,144395,29457,1570,Indicadores_ocupabilidad_2019.csv,2019-11-01,42.62,43.96,-0.5000000000000004,0.8660254037844384,39.96,38.74,38.23,163571.0,173368.0,1564.0,38.97666666666667,0,7
,2019,12,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,284,4437,7991,43.96,40.49,1.04,1.03,1.17,178216,151603,26613,187539,154929,32610,1573,Indicadores_ocupabilidad_2019.csv,2019-12-01,43.96,42.71,-2.4492935982947064e-16,1.0,42.62,39.96,38.74,166135.0,173851.0,1570.0,40.44,0,8
,2020,1,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,292,4873,9024,42.71,40.03,1.05,1.04,1.15,174921,149618,25302,187563,156108,31455,1605,Indicadores_ocupabilidad_2020.csv,2020-01-01,42.71,43.5,0.49999999999999994,0.8660254037844387,43.96,42.62,39.96,178216.0,187539.0,1573.0,42.18,1,9
,2020,2,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,292,4873,9024,43.5,41.14,1.03,1.03,1.06,171365,149739,21626,178529,153582,24947,1619,Indicadores_ocupabilidad_2020.csv,2020-02-01,43.5,21.9,0.8660254037844386,0.5000000000000001,42.71,43.96,42.62,174921.0,187563.0,1605.0,43.096666666666664,1,10
,2020,3,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,291,4860,8998,21.9,20.8,1.04,1.03,1.18,93497,79277,14220,100257,81229,19028,1654,Indicadores_ocupabilidad_2020.csv,2020-03-01,21.9,10.3,1.0,6.123233995736766e-17,43.5,42.71,43.96,171365.0,178529.0,1619.0,43.38999999999999,1,11
,2020,4,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,247,3771,6893,10.3,9.21,1.21,1.08,0.24,32476,31926,549,44416,42603,1812,898,Indicadores_ocupabilidad_2020.csv,2020-04-01,10.3,9.44,0.8660254037844387,-0.4999999999999998,21.9,43.5,42.71,93497.0,100257.0,1654.0,36.03666666666667,1,12
,2020,5,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,246,3754,6857,9.44,8.39,1.17,1.19,0.08,30903,30801,102,43363,42932,431,875,Indicadores_ocupabilidad_2020.csv,2020-05-01,9.44,10.68,0.49999999999999994,-0.8660254037844387,10.3,21.9,43.5,32476.0,44416.0,898.0,25.233333333333334,1,13
,2020,6,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,246,3716,6781,10.68,10.32,1.08,1.1,0.15,34140,33832,309,43145,42504,642,375,Indicadores_ocupabilidad_2020.csv,2020-06-01,10.68,22.41,1.2246467991473532e-16,-1.0,9.44,10.3,21.9,30903.0,43363.0,875.0,13.88,1,14
,2020,7,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,264,4192,7723,22.41,22.5,1.04,1.05,1.08,88550,88013,537,91830,91118,711,1145,Indicadores_ocupabilidad_2020.csv,2020-07-01,22.41,22.55,-0.4999999999999997,-0.8660254037844388,10.68,9.44,10.3,34140.0,43145.0,375.0,10.14,1,15
,2020,8,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,272,4409,8121,22.55,22.08,1.02,1.02,1.01,91871,91253,618,93343,92537,806,1214,Indicadores_ocupabilidad_2020.csv,2020-08-01,22.55,27.79,-0.8660254037844384,-0.5000000000000004,22.41,10.68,9.44,88550.0,91830.0,1145.0,14.176666666666668,1,16
,2020,9,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,275,4479,8282,27.79,26.79,1.02,1.02,1.06,107662,107217,445,110518,109829,689,1186,Indicadores_ocupabilidad_2020.csv,2020-09-01,27.79,30.43,-1.0,-1.8369701987210297e-16,22.55,22.41,10.68,91871.0,93343.0,1214.0,18.546666666666667,1,17
,2020,10,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,276,4488,8287,30.43,29.27,1.02,1.02,1.02,119477,118699,778,122438,121381,1057,1182,Indicadores_ocupabilidad_2020.csv,2020-10-01,30.43,31.29,-0.8660254037844386,0.5000000000000001,27.79,22.55,22.41,107662.0,110518.0,1186.0,24.25,1,18
,2020,11,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,279,4558,8409,31.29,29.82,1.02,1.02,1.14,118837,117265,1572,121998,119849,2149,1177,Indicadores_ocupabilidad_2020.csv,2020-11-01,31.29,35.51,-0.5000000000000004,0.8660254037844384,30.43,27.79,22.55,119477.0,122438.0,1182.0,26.923333333333332,1,19
,2020,12,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,281,4668,8616,35.51,34.43,1.02,1.02,1.15,142342,139726,2616,146254,142624,3631,1180,Indicadores_ocupabilidad_2020.csv,2020-12-01,35.51,31.74,-2.4492935982947064e-16,1.0,31.29,30.43,27.79,118837.0,121998.0,1177.0,29.836666666666662,1,20
,2021,1,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,285,4843,8896,31.74,28.72,1.03,1.03,1.08,118209,115578,2632,122849,119439,3411,1182,Indicadores_ocupabilidad_2021.csv,2021-01-01,31.74,26.39,0.49999999999999994,0.8660254037844387,35.51,31.29,30.43,142342.0,146254.0,1180.0,32.41,0,21
,2021,2,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,284,4798,8819,26.39,24.44,1.06,1.06,1.1,88537,87172,1365,95087,93334,1753,1185,Indicadores_ocupabilidad_2021.csv,2021-02-01,26.39,27.0,0.8660254037844386,0.5000000000000001,31.74,35.51,31.29,118209.0,122849.0,1182.0,32.846666666666664,0,22
,2021,3,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,285,4838,8886,27.0,25.4,1.04,1.04,1.07,103803,101845,1959,109623,107024,2599,1185,Indicadores_ocupabilidad_2021.csv,2021-03-01,27.0,24.96,1.0,6.123233995736766e-17,26.39,31.74,35.51,88537.0,95087.0,1185.0,31.213333333333328,0,23
,2021,4,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,284,4823,8856,24.96,23.56,1.03,1.03,1.06,96238,93627,2610,102169,98465,3704,1186,Indicadores_ocupabilidad_2021.csv,2021-04-01,24.96,30.0,0.8660254037844387,-0.4999999999999998,27.0,26.39,31.74,103803.0,109623.0,1185.0,28.376666666666665,0,24
,2021,5,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,283,4817,8844,30.0,26.85,1.03,1.03,1.11,115098,111471,3627,120660,116056,4605,1204,Indicadores_ocupabilidad_2021.csv,2021-05-01,30.0,31.55,0.49999999999999994,-0.8660254037844387,24.96,27.0,26.39,96238.0,102169.0,1186.0,26.11666666666667,0,25
,2021,6,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,283,4819,8808,31.55,28.26,1.02,1.02,1.05,118535,113443,5092,123183,116735,6448,1204,Indicadores_ocupabilidad_2021.csv,2021-06-01,31.55,31.44,1.2246467991473532e-16,-1.0,30.0,24.96,27.0,115098.0,120660.0,1204.0,27.320000000000004,0,26
,2021,7,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,283,4809,8790,31.44,29.11,1.02,1.02,1.04,123913,118232,5681,128610,121493,7117,1214,Indicadores_ocupabilidad_2021.csv,2021-07-01,31.44,30.45,-0.4999999999999997,-0.8660254037844388,31.55,30.0,24.96,118535.0,123183.0,1204.0,28.83666666666667,0,27
,2021,8,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,283,4808,8788,30.45,28.81,1.02,1.02,1.11,122326,116364,5962,127046,119298,7748,1208,Indicadores_ocupabilidad_2021.csv,2021-08-01,30.45,32.41,-0.8660254037844384,-0.5000000000000004,31.44,31.55,30.0,123913.0,128610.0,1214.0,30.996666666666666,0,28
,2021,9,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,283,4812,8796,32.41,30.35,1.02,1.02,1.07,125239,118931,6308,130803,122228,8575,1204,Indicadores_ocupabilidad_2021.csv,2021-09-01,32.41,30.2,-1.0,-1.8369701987210297e-16,30.45,31.44,31.55,122326.0,127046.0,1208.0,31.146666666666665,0,29
,2021,10,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,284,4820,8810,30.2,30.08,1.03,1.02,1.04,129312,122202,7111,135427,125942,9485,1208,Indicadores_ocupabilidad_2021.csv,2021-10-01,30.2,31.74,-0.8660254037844386,0.5000000000000001,32.41,30.45,31.44,125239.0,130803.0,1204.0,31.433333333333334,0,30
,2021,11,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,284,4826,8822,31.74,31.18,1.03,1.02,1.16,130221,121981,8240,136904,125977,10927,1208,Indicadores_ocupabilidad_2021.csv,2021-11-01,31.74,32.49,-0.5000000000000004,0.8660254037844384,30.2,32.41,30.45,129312.0,135427.0,1208.0,31.02,0,31
,2021,12,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,284,4823,8816,32.49,32.16,1.04,1.04,1.15,140906,130024,10883,147015,134527,12488,1161,Indicadores_ocupabilidad_2021.csv,2021-12-01,32.49,32.7,-2.4492935982947064e-16,1.0,31.74,30.2,32.41,130221.0,136904.0,1208.0,31.45,0,32
,2022,1,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,281,4684,8586,32.7,30.13,1.02,1.02,1.1,129683,121876,7808,136621,126062,10559,1195,Indicadores_ocupabilidad_2022.csv,2022-01-01,32.7,36.23,0.49999999999999994,0.8660254037844387,32.49,31.74,30.2,140906.0,147015.0,1161.0,31.47666666666667,0,33
,2022,2,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,279,4688,8600,36.23,33.28,1.02,1.02,1.24,128336,120904,7432,133668,123801,9867,1182,Indicadores_ocupabilidad_2022.csv,2022-02-01,36.23,33.7,0.8660254037844386,0.5000000000000001,32.7,32.49,31.74,129683.0,136621.0,1195.0,32.31,0,34
,2022,3,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,282,4722,8664,33.7,31.19,1.02,1.02,1.24,135555,125804,9751,142454,128968,13485,1201,Indicadores_ocupabilidad_2022.csv,2022-03-01,33.7,34.05,1.0,6.123233995736766e-17,36.23,32.7,32.49,128336.0,133668.0,1182.0,33.806666666666665,0,35
,2022,4,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,282,4722,8664,34.05,31.58,1.02,1.02,1.15,134072,120969,13103,141473,124046,17427,1221,Indicadores_ocupabilidad_2022.csv,2022-04-01,34.05,33.5,0.8660254037844387,-0.4999999999999998,33.7,36.23,32.7,135555.0,142454.0,1201.0,34.21,0,36
,2022,5,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,282,4736,8692,33.5,30.85,1.02,1.02,1.22,135055,122669,12386,142593,125186,17407,1195,Indicadores_ocupabilidad_2022.csv,2022-05-01,33.5,34.22,0.49999999999999994,-0.8660254037844387,34.05,33.7,36.23,134072.0,141473.0,1221.0,34.660000000000004,0,37
,2022,6,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,283,4724,8666,34.22,31.73,1.02,1.02,1.14,135399,122692,12707,141392,124888,16504,1199,Indicadores_ocupabilidad_2022.csv,2022-06-01,34.22,32.12,1.2246467991473532e-16,-1.0,33.5,34.05,33.7,135055.0,142593.0,1195.0,33.75,0,38
,2022,7,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,283,4732,8682,32.12,30.24,1.02,1.02,1.13,132902,119605,13297,140337,122582,17754,1225,Indicadores_ocupabilidad_2022.csv,2022-07-01,32.12,33.3,-0.4999999999999997,-0.8660254037844388,34.22,33.5,34.05,135399.0,141392.0,1199.0,33.92333333333333,0,39
,2022,8,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,282,4670,8591,33.3,31.16,1.03,1.03,1.21,133337,121134,12203,140976,124812,16165,1218,Indicadores_ocupabilidad_2022.csv,2022-08-01,33.3,33.79,-0.8660254037844384,-0.5000000000000004,32.12,34.22,33.5,132902.0,140337.0,1225.0,33.28,0,40
,2022,9,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,282,4674,8599,33.79,31.66,1.02,1.02,1.05,132318,119969,12349,138683,123046,15636,1211,Indicadores_ocupabilidad_2022.csv,2022-09-01,33.79,35.66,-1.0,-1.8369701987210297e-16,33.3,32.12,34.22,133337.0,140976.0,1218.0,33.21333333333333,0,41
,2022,10,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,282,4673,8597,35.66,33.21,1.02,1.02,1.11,143111,131262,11849,149542,134719,14824,1195,Indicadores_ocupabilidad_2022.csv,2022-10-01,35.66,36.77,-0.8660254037844386,0.5000000000000001,33.79,33.3,32.12,132318.0,138683.0,1211.0,33.07,0,42
,2022,11,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,282,4672,8595,36.77,33.9,1.03,1.03,1.13,140427,129492,10935,147447,133280,14167,1202,Indicadores_ocupabilidad_2022.csv,2022-11-01,36.77,40.0,-0.5000000000000004,0.8660254037844384,35.66,33.79,33.3,143111.0,149542.0,1195.0,34.25,0,43
,2022,12,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,282,4672,8595,40.0,37.74,1.02,1.02,1.2,159060,150347,8713,165457,153909,11548,1190,Indicadores_ocupabilidad_2022.csv,2022-12-01,40.0,34.59,-2.4492935982947064e-16,1.0,36.77,35.66,33.79,140427.0,147447.0,1202.0,35.406666666666666,0,44
,2023,1,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,CALLAO,070000,281,4649,8579,34.59,32.43,1.02,1.02,1.09,138289,129302,8988,145201,133313,11888,1270,Indicadores_ocupabilidad_2023.csv,2023-01-01,34.59,37.18,0.49999999999999994,0.8660254037844387,40.0,36.77,35.66,159060.0,165457.0,1190.0,37.47666666666667,0,45
