FECHA_CORTE,ANIO,MES,ID_CLASE,CLASE,ID_CATEGORIA,CATEGORIA,DEPARTAMENTO,ID_UBIGEO,NUMERO_ESTABLECIMIENTOS,NUMERO_HABITACIONES,NUMERO_PLAZAS_CAMA,PORCENTAJE_TNOH,PORCENTAJE_TNOC,PROMEDIO_PERMANENCIA,PROMEDIO_PERMANENCIA_NAC,PROMEDIO_PERMANENCIA_EXT,TOTAL_ARRIBOS,TOTAL_ARRIBOS_NAC,TOTAL_ARRIBOS_EXT,TOTAL_PERNOCT,TOTAL_PERNOCT_NAC,TOTAL_PERNOCT_EXT,TOTAL_EMPLEO,ARCHIVO_ORIGEN,FECHA,TASA_OCUPABILIDAD_HOTELERA,TASA_OCUPABILIDAD_HOTELERA_FUTURA,MES_SIN,MES_COS,TASA_LAG_1,TASA_LAG_2,TASA_LAG_3,ARRIBOS_LAG_1,PERNOCT_LAG_1,EMPLEO_LAG_1,TASA_MEDIA_MOVIL_3,ES_COVID_2020,TENDENCIA_MESES
20260330.0,2026,9,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,21.072448499384567,17.6,-1.0,-1.8369701987210297e-16,20.983037603342336,20.42364294802076,20.26212693197438,35487.0,43446.0,1034.0,20.556269161112493,0,88
20260330.0,2026,10,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,20.725631726585785,17.6,-0.8660254037844386,0.5000000000000001,21.072448499384567,20.983037603342336,20.42364294802076,35487.0,43446.0,1034.0,20.82637635024922,0,89
20260330.0,2026,11,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,20.0561318187875,17.6,-0.5000000000000004,0.8660254037844384,20.725631726585785,21.072448499384567,20.983037603342336,35487.0,43446.0,1034.0,20.927039276437565,0,90
20260330.0,2026,12,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,18.779121866059043,17.6,-2.4492935982947064e-16,1.0,20.0561318187875,20.725631726585785,21.072448499384567,35487.0,43446.0,1034.0,20.618070681585948,0,91
20260330.0,2027,1,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,18.748535328152663,17.6,0.49999999999999994,0.8660254037844387,18.779121866059043,20.0561318187875,20.725631726585785,35487.0,43446.0,1034.0,19.853628470477442,0,92
20260330.0,2027,2,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,18.46766339730278,17.6,0.8660254037844386,0.5000000000000001,18.748535328152663,18.779121866059043,20.0561318187875,35487.0,43446.0,1034.0,19.1945963376664,0,93
20260330.0,2027,3,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,18.712096176707043,17.6,1.0,6.123233995736766e-17,18.46766339730278,18.748535328152663,18.779121866059043,35487.0,43446.0,1034.0,18.66510686383816,0,94
20260330.0,2027,4,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,19.236679676101026,17.6,0.8660254037844387,-0.4999999999999998,18.712096176707043,18.46766339730278,18.748535328152663,35487.0,43446.0,1034.0,18.642764967387496,0,95
20260330.0,2027,5,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,19.618546756289145,17.6,0.49999999999999994,-0.8660254037844387,19.236679676101026,18.712096176707043,18.46766339730278,35487.0,43446.0,1034.0,18.805479750036948,0,96
20260330.0,2027,6,TT,TODAS CONSOLIDADAS,TT,TODAS CONSOLIDADAS,AMAZONAS,10000,445,5596,8946,17.4,13.7,1.27,1.26,1.45,30915,29513,1402,41140,38892,2248,1029,Indicadores_ocupabilidad_2024.csv,2024-11-01,20.846987134185213,17.6,1.2246467991473532e-16,-1.0,19.618546756289145,19.236679676101026,18.712096176707043,35487.0,43446.0,1034.0,19.189107536365736,0,97
